time,long,lat,speed
1533333354,-122.03265876828381,37.369234449473375,3.287128712871287
1533333356,-122.03264,37.36929000000001,3.287128712871287
1533333358,-122.03262035955707,37.36934695746796,3.287128712871287
1533333360,-122.03260071909928,37.36940391493591,3.287128712871287
1533333362,-122.03258107862656,37.36946087240385,3.287128712871287
1533333364,-122.03256143813894,37.369517829871796,3.287128712871287
1533333366,-122.03254179763643,37.36957478733975,3.287128712871287
1533333368,-122.03254,37.369580000000006,3.287128712871287
1533333370,-122.03252154602042,37.36963720753583,3.287128712871287
1533333372,-122.0325030920268,37.36969441507164,3.287128712871287
1533333374,-122.03248463801908,37.36975162260747,3.287128712871287
1533333376,-122.03246618399727,37.36980883014329,3.287128712871287
1533333378,-122.03244772996142,37.3698660376791,3.287128712871287
1533333380,-122.03244,37.36989000000001,3.287128712871287
1533333382,-122.03242077769228,37.369947047528406,3.287128712871287
1533333384,-122.03240155536993,37.37000409505682,3.287128712871287
1533333386,-122.03238233303301,37.37006114258522,3.287128712871287
1533333388,-122.03236311068144,37.37011819011365,3.287128712871287
1533333390,-122.03234388831528,37.370175237642066,3.287128712871287
1533333392,-122.03232466593448,37.37023228517048,3.287128712871287
1533333394,-122.03230544353909,37.37028933269888,3.287128712871287
1533333396,-122.03228622112907,37.370346380227296,3.287128712871287
1533333398,-122.03226699870449,37.37040342775571,3.287128712871287
1533333400,-122.03224777626521,37.37046047528413,3.287128712871287
1533333402,-122.03222855381136,37.37051752281254,3.287128712871287
1533333404,-122.03220933134287,37.37057457034096,3.287128712871287
1533333406,-122.03219010885977,37.37063161786936,3.287128712871287
1533333408,-122.032170886362,37.37068866539777,3.287128712871287
1533333410,-122.03215166384962,37.37074571292618,3.287128712871287
1533333412,-122.03213244132269,37.370802760454595,3.287128712871287
1533333414,-122.03213,37.37081000000001,5.315068493150685
1533333416,-122.0320978002269,37.37090199948939,5.315068493150685
1533333418,-122.03206560041427,37.370993998978776,5.315068493150685
1533333420,-122.03206000000002,37.37101000000001,5.315068493150685
1533333422,-122.0321673295992,37.37096706822342,5.315068493150685
1533333424,-122.03226,37.37093,5.315068493150685
1533333426,-122.03237759955192,37.37091040007598,5.315068493150685
1533333428,-122.03238,37.370909999999995,5.315068493150685
1533333430,-122.03249702266287,37.370931671241934,5.315068493150685
1533333432,-122.03261404535955,37.370953342483865,5.315068493150685
1533333434,-122.03273106809002,37.37097501372582,5.315068493150685
1533333436,-122.03284809085432,37.370996684967736,5.315068493150685
1533333438,-122.03296511365238,37.37101835620968,5.315068493150685
1533333440,-122.03308213648428,37.37104002745161,5.315068493150685
1533333442,-122.03318999999999,37.37106,5.315068493150685
1533333444,-122.03330598999004,37.371084932961715,5.315068493150685
1533333446,-122.0334219800186,37.37110986592343,5.315068493150685
1533333448,-122.03353797008566,37.37113479888513,5.315068493150685
1533333450,-122.03365396019127,37.371159731846866,5.315068493150685
1533333452,-122.03376995033544,37.37118466480858,5.315068493150685
1533333454,-122.0338859405182,37.371209597770296,5.315068493150685
1533333456,-122.03400193073946,37.371234530732025,5.315068493150685
1533333458,-122.03411792099928,37.37125946369374,5.315068493150685
1533333460,-122.03423391129769,37.371284396655454,5.315068493150685
1533333462,-122.03426,37.37129,5.315068493150685
1533333464,-122.03437613434288,37.37131450595504,5.315068493150685
1533333466,-122.03449226872374,37.371339011910074,5.315068493150685
1533333468,-122.03460840314257,37.3713635178651,5.315068493150685
1533333470,-122.03472453759927,37.37138802382013,5.315068493150685
1533333472,-122.034840672094,37.37141252977516,5.315068493150685
1533333474,-122.03495680662658,37.37143703573019,5.315068493150685
1533333476,-122.03507294119714,37.37146154168523,5.315068493150685
1533333478,-122.03518907580565,37.37148604764025,5.315068493150685
1533333480,-122.03530521045208,37.37151055359529,5.315068493150685
1533333482,-122.03535,37.37152,5.315068493150685
1533333484,-122.03546785517693,37.37153860875076,5.315068493150685
1533333486,-122.03554,37.371550000000006,5.315068493150685
1533333488,-122.03565652540964,37.37157330529386,5.315068493150685
1533333490,-122.03577305085548,37.37159661058772,5.315068493150685
1533333492,-122.03588957633751,37.37161991588156,5.315068493150685
1533333494,-122.03600610185572,37.37164322117541,5.315068493150685
1533333496,-122.03604,37.37165,8.836565096952908
1533333498,-122.03598422668743,37.371802447599904,8.836565096952908
1533333500,-122.03592845326149,37.37195489519981,8.836565096952908
1533333502,-122.03589,37.37206000000001,8.836565096952908
1533333504,-122.03584453130695,37.3722145935889,8.836565096952908
1533333506,-122.03584,37.37223,8.836565096952908
1533333508,-122.03577948024872,37.372381300011114,8.836565096952908
1533333510,-122.0357189603753,37.37253260002222,8.836565096952908
1533333512,-122.03566,37.372679999999995,8.836565096952908
1533333514,-122.03560294456759,37.37283214783653,8.836565096952908
1533333516,-122.03560000000002,37.37284,8.836565096952908
1533333518,-122.03555124625571,37.37299396013706,8.836565096952908
1533333520,-122.03550249241128,37.373147920274135,8.836565096952908
1533333522,-122.0354537384668,37.373301880411184,8.836565096952908
1533333524,-122.03541,37.37344,8.836565096952908
1533333526,-122.03536333088373,37.37359436766054,8.836565096952908
1533333528,-122.03531666167142,37.373748735321065,8.836565096952908
1533333530,-122.03528,37.37387,8.836565096952908
1533333532,-122.03523768425516,37.37402515810132,8.836565096952908
1533333534,-122.0351953684227,37.37418031620264,8.836565096952908
1533333536,-122.03519,37.3742,8.836565096952908
1533333538,-122.03513884424177,37.374353467330906,8.836565096952908
1533333540,-122.03513,37.37438,8.836565096952908
1533333542,-122.03508137297848,37.37453398564442,8.836565096952908
1533333544,-122.03506999999999,37.37457000000001,8.836565096952908
1533333546,-122.03502167233864,37.37472404517443,8.836565096952908
1533333548,-122.03497334457802,37.37487809034886,8.836565096952908
1533333550,-122.03492501671808,37.375032135523284,8.836565096952908
1533333552,-122.03491,37.37508,8.836565096952908
1533333554,-122.0348594743611,37.37523359922643,8.836565096952908
1533333556,-122.03480894861877,37.375387198452884,8.836565096952908
1533333558,-122.03475842277294,37.37554079767933,8.836565096952908
1533333560,-122.03470789682363,37.37569439690577,8.836565096952908
1533333562,-122.03466000000002,37.37584,8.836565096952908
1533333564,-122.03461076373623,37.375993863527945,8.836565096952908
1533333566,-122.03458,37.37609000000001,8.836565096952908
1533333568,-122.03452604887724,37.376242861910896,8.836565096952908
1533333570,-122.03447209764454,37.37639572382179,8.836565096952908
1533333572,-122.03446,37.376430000000006,8.836565096952908
1533333574,-122.03440884428056,37.37658346765922,8.836565096952908
1533333576,-122.03435768845644,37.37673693531843,8.836565096952908
1533333578,-122.03433,37.37682,8.836565096952908
1533333580,-122.03426178558071,37.376969219468045,8.836565096952908
1533333582,-122.0341935710257,37.37711843893611,8.836565096952908
1533333584,-122.03416999999999,37.37717,8.836565096952908
1533333586,-122.034093484265,37.377316655335704,8.836565096952908
1533333588,-122.03405,37.3774,8.836565096952908
1533333590,-122.03400184980849,37.37755408062536,8.836565096952908
1533333592,-122.03399999999999,37.377559999999995,8.836565096952908
1533333594,-122.03394758955505,37.37771320024268,8.836565096952908
1533333596,-122.03389517900295,37.37786640048536,8.836565096952908
1533333598,-122.03387,37.37794,8.836565096952908
1533333600,-122.03382254852664,37.37809421751252,8.836565096952908
1533333602,-122.03379,37.3782,8.836565096952908
1533333604,-122.03375599072571,37.378356443304526,8.836565096952908
1533333606,-122.03372198138044,37.37851288660904,8.836565096952908
1533333608,-122.03368999999999,37.378659999999996,8.836565096952908
1533333610,-122.03366029810276,37.378816996193606,8.836565096952908
1533333612,-122.03363059614328,37.378973992387216,8.836565096952908
1533333614,-122.03362,37.37903,8.836565096952908
1533333616,-122.03358758819401,37.379186657344796,8.836565096952908
1533333618,-122.03356,37.37932,8.836565096952908
1533333620,-122.03352357676698,37.379476099874786,8.836565096952908
1533333622,-122.03349,37.37962,8.836565096952908
1533333624,-122.03344508801605,37.379774697162595,8.836565096952908
1533333626,-122.0334001759394,37.37992939432515,8.836565096952908
1533333628,-122.0334,37.37993,8.836565096952908
1533333630,-122.03335576570578,37.38008482044318,8.836565096952908
1533333632,-122.03331153132022,37.38023964088636,8.836565096952908
1533333634,-122.0333,37.380280000000006,8.836565096952908
1533333636,-122.03324814234907,37.380433319388096,8.836565096952908
1533333638,-122.03319628459208,37.38058663877619,8.836565096952908
1533333640,-122.03314442672905,37.380739958164256,8.836565096952908
1533333642,-122.03309256876005,37.380893277552346,8.836565096952908
1533333644,-122.03307,37.380959999999995,8.836565096952908
1533333646,-122.03301844324268,37.381113383548985,8.836565096952908
1533333648,-122.03296688637987,37.38126676709797,8.836565096952908
1533333650,-122.03291532941161,37.38142015064695,8.836565096952908
1533333652,-122.03286377233792,37.38157353419594,8.836565096952908
1533333654,-122.03281221515873,37.38172691774493,8.836565096952908
1533333656,-122.03276065787412,37.38188030129392,8.836565096952908
1533333658,-122.03270910048407,37.382033684842895,8.836565096952908
1533333660,-122.03267,37.38215,8.836565096952908
1533333662,-122.03261234258957,37.38230200619267,8.836565096952908
1533333664,-122.03256,37.38244,8.836565096952908
1533333666,-122.0325073547603,37.38259315014174,8.836565096952908
1533333668,-122.03245470941307,37.38274630028347,8.836565096952908
1533333670,-122.03245,37.38276000000001,8.836565096952908
1533333672,-122.03239924995769,37.38291355358447,8.836565096952908
1533333674,-122.0323484998114,37.383067107168934,8.836565096952908
1533333676,-122.0322977495613,37.383220660753395,8.836565096952908
1533333678,-122.03224699920722,37.383374214337856,8.836565096952908
1533333680,-122.0321962487492,37.38352776792233,8.836565096952908
1533333682,-122.03214549818728,37.38368132150679,8.836565096952908
1533333684,-122.0320947475214,37.38383487509126,8.836565096952908
1533333686,-122.03206000000002,37.38394,8.836565096952908
1533333688,-122.03201076341328,37.38409386453722,8.836565096952908
1533333690,-122.03198,37.38419,8.836565096952908
1533333692,-122.03192884383465,37.38434346867951,8.836565096952908
1533333694,-122.0319,37.38443,8.836565096952908
1533333696,-122.03184788983141,37.384583265936435,8.836565096952908
1533333698,-122.0317957795562,37.38473653187289,8.836565096952908
1533333700,-122.03174366917456,37.384889797809336,8.836565096952908
1533333702,-122.03173,37.38493,8.836565096952908
1533333704,-122.03168137269286,37.3850839869515,8.836565096952908
1533333706,-122.03163274528583,37.385237973902996,8.836565096952908
1533333708,-122.03161,37.38531,8.836565096952908
1533333710,-122.03155728181723,37.385463134737,8.836565096952908
1533333712,-122.03150456352682,37.38561626947399,8.836565096952908
1533333714,-122.03145184512869,37.385769404210976,8.836565096952908
1533333716,-122.0314,37.38592000000001,8.836565096952908
1533333718,-122.03135076333432,37.38607386478395,8.836565096952908
1533333720,-122.03132,37.38617,8.836565096952908
1533333722,-122.03126677431852,37.386323023997456,8.836565096952908
1533333724,-122.03124,37.3864,8.836565096952908
1533333726,-122.03118884440892,37.38655346911767,8.836565096952908
1533333728,-122.03113768871314,37.386706938235335,8.836565096952908
1533333730,-122.03108653291271,37.386860407353,8.836565096952908
1533333732,-122.03103537700748,37.387013876470654,8.836565096952908
1533333734,-122.03098422099754,37.387167345588324,8.836565096952908
1533333736,-122.0309330648829,37.387320814705966,8.836565096952908
1533333738,-122.03088190866356,37.387474283823636,8.836565096952908
1533333740,-122.03083075233944,37.38762775294129,8.836565096952908
1533333742,-122.03081999999999,37.38766,8.836565096952908
1533333744,-122.03077366988829,37.38781443380231,8.836565096952908
1533333746,-122.03076,37.387859999999996,8.836565096952908
1533333748,-122.03071366988165,37.388014433824466,8.836565096952908
1533333750,-122.0307,37.388059999999996,8.836565096952908
1533333752,-122.030653669875,37.3882144338466,8.836565096952908
1533333754,-122.03063999999999,37.388259999999995,8.836565096952908
1533333756,-122.03059968636774,37.38841549568125,8.836565096952908
1533333758,-122.03057,37.388529999999996,8.836565096952908
1533333760,-122.03054010040822,37.38868697296921,8.836565096952908
1533333762,-122.03053,37.38874000000001,8.836565096952908
1533333764,-122.0304910704516,37.388895718202654,8.836565096952908
1533333766,-122.03049,37.3889,8.836565096952908
1533333768,-122.03047025210206,37.389057983188074,8.836565096952908
1533333770,-122.03047,37.38906,8.836565096952908
1533333772,-122.03044847682614,37.3892178367404,8.836565096952908
1533333774,-122.03044,37.38928000000001,8.836565096952908
1533333776,-122.0304219303383,37.38943810994639,8.836565096952908
1533333778,-122.0304038606385,37.38959621989278,8.836565096952908
1533333780,-122.0304,37.38963,8.836565096952908
1533333782,-122.03037376896236,37.38978738652804,8.836565096952908
1533333784,-122.03035,37.38993,8.836565096952908
1533333786,-122.03033334652359,37.39008820809301,8.836565096952908
1533333788,-122.03033,37.39012,8.836565096952908
1533333790,-122.03030010039402,37.390276973043754,8.836565096952908
1533333792,-122.03029,37.39033000000001,8.836565096952908
1533333794,-122.03025616907757,37.390486468468495,8.836565096952908
1533333796,-122.03022233808451,37.39064293693698,8.836565096952908
1533333798,-122.03021,37.3907,8.836565096952908
1533333800,-122.0301694461806,37.39085545646561,8.836565096952908
1533333802,-122.03015,37.39093,8.836565096952908
1533333804,-122.03010137234276,37.391083987657545,8.836565096952908
1533333806,-122.03009000000002,37.39112,8.836565096952908
1533333808,-122.03004137233545,37.39127398768064,8.836565096952908
1533333810,-122.03003,37.39131,8.836565096952908
1533333812,-122.0299757792977,37.39146280413056,8.836565096952908
1533333814,-122.02992155848484,37.391615608261105,8.836565096952908
1533333816,-122.02991999999999,37.39162,8.836565096952908
1533333818,-122.02986720076441,37.39177311807335,8.836565096952908
1533333820,-122.02982000000002,37.391909999999996,8.836565096952908
1533333822,-122.02977137242478,37.392063987800604,8.836565096952908
1533333824,-122.02972274474962,37.392217975601184,8.836565096952908
1533333826,-122.0297,37.39229,8.836565096952908
1533333828,-122.02964988503713,37.39244368653522,8.836565096952908
1533333830,-122.02959976997153,37.39259737307045,8.836565096952908
1533333832,-122.02955,37.39275000000001,8.836565096952908
1533333834,-122.02950216229715,37.39290414399701,8.836565096952908
1533333836,-122.02946,37.393040000000006,8.836565096952908
1533333838,-122.02940604787015,37.39319286440415,8.836565096952908
1533333840,-122.0294,37.393209999999996,8.836565096952908
1533333842,-122.02934411131605,37.39336242463221,8.836565096952908
1533333844,-122.02928822251845,37.393514849264406,8.836565096952908
1533333846,-122.02923233360724,37.39366727389662,8.836565096952908
1533333848,-122.02918,37.393809999999995,8.836565096952908
1533333850,-122.02913113057065,37.39396393971133,8.836565096952908
1533333852,-122.02908226104091,37.39411787942268,8.836565096952908
1533333854,-122.02903339141085,37.394271819134005,8.836565096952908
1533333856,-122.02898452168041,37.39442575884535,8.836565096952908
1533333858,-122.02898,37.39444,8.836565096952908
1533333860,-122.02892604779673,37.394592864612285,8.836565096952908
1533333862,-122.02892,37.39461,8.836565096952908
1533333864,-122.02887576520071,37.394764821914336,8.836565096952908
1533333866,-122.02886,37.39482,8.836565096952908
1533333868,-122.028808843379,37.39497347010996,8.836565096952908
1533333870,-122.02877,37.39509,8.836565096952908
1533333872,-122.02871646499152,37.39524295726674,8.836565096952908
1533333874,-122.0287,37.39529,8.836565096952908
1533333876,-122.02865453057746,37.39544459606921,8.836565096952908
1533333878,-122.02865,37.39546,8.836565096952908
1533333880,-122.02860721946308,37.39561507973228,8.836565096952908
1533333882,-122.02857000000002,37.39575,8.836565096952908
1533333884,-122.02852343802056,37.39590439072928,8.836565096952908
1533333886,-122.02847687594515,37.396058781458564,8.836565096952908
1533333888,-122.02843031377388,37.39621317218784,8.836565096952908
1533333890,-122.02838375150664,37.396367562917106,8.836565096952908
1533333892,-122.02838,37.39638,8.836565096952908
1533333894,-122.02833693604099,37.396535030305415,8.836565096952908
1533333896,-122.02833,37.39656,8.836565096952908
1533333898,-122.02829164723562,37.39671580915226,8.836565096952908
1533333900,-122.02825329439156,37.3968716183045,8.836565096952908
1533333902,-122.02821494146771,37.397027427456756,8.836565096952908
1533333904,-122.02817658846412,37.397183236609,8.836565096952908
1533333906,-122.02816999999999,37.39721,8.836565096952908
1533333908,-122.02812938812383,37.397365447479686,8.836565096952908
1533333910,-122.02808877616344,37.39752089495936,8.836565096952908
1533333912,-122.02804816411872,37.39767634243904,8.836565096952908
1533333914,-122.02800755198984,37.39783178991871,8.836565096952908
1533333916,-122.02796693977665,37.397987237398404,8.836565096952908
1533333918,-122.02792632747929,37.39814268487807,8.836565096952908
1533333920,-122.0278857150977,37.39829813235775,8.836565096952908
1533333922,-122.02788,37.39832000000001,8.836565096952908
1533333924,-122.02782884316306,37.39847347056713,8.836565096952908
1533333926,-122.02781999999999,37.39850000000001,8.836565096952908
1533333928,-122.02778257177454,37.398655951138856,8.836565096952908
1533333930,-122.02776,37.39875,8.836565096952908
1533333932,-122.02772107031548,37.39890571900153,8.836565096952908
1533333934,-122.02768999999999,37.399029999999996,8.836565096952908
1533333936,-122.02764398077393,37.39918449378479,8.836565096952908
1533333938,-122.02759796145295,37.39933898756957,8.836565096952908
1533333940,-122.02755194203712,37.399493481354334,8.836565096952908
1533333942,-122.02755,37.3995,11.35
1533333944,-122.02737385804396,37.399648330101634,11.35
1533333946,-122.02736000000002,37.39966,11.35
1533333948,-122.02712619810312,37.39974416870538,11.35
1533333950,-122.02711,37.39975,11.35
1533333952,-122.02685878097842,37.39970813021921,11.35
1533333954,-122.02681,37.3997,11.35
1533333956,-122.02663385794487,37.399551669881674,11.35
1533333958,-122.02662,37.39954,11.35
1533333960,-122.0265815957405,37.399338377660186,11.35
1533333962,-122.02658,37.399330000000006,11.35
1533333964,-122.02669511306793,37.39914773766364,11.35
1533333966,-122.0267,37.39914,11.35
1533333968,-122.02692194769396,37.39903756266239,11.35
1533333970,-122.02696000000002,37.39902,11.35
1533333972,-122.0272166857377,37.39902000004681,11.35
1533333974,-122.02726,37.39902,11.35
1533333976,-122.02751421131802,37.398991754315546,11.35
1533333978,-122.02753,37.39899000000001,28.636608344549128
1533333980,-122.02815431083307,37.39912682102902,28.636608344549128
1533333982,-122.02877862280592,37.39926364205803,28.636608344549128
1533333984,-122.0294029359186,37.39940046308704,28.636608344549128
1533333986,-122.03002725017107,37.399537284116036,28.636608344549128
1533333988,-122.03065156556342,37.399674105145024,28.636608344549128
1533333990,-122.03127588209554,37.399810926174005,28.636608344549128
1533333992,-122.03190019976749,37.39994774720298,28.636608344549128
1533333994,-122.03252451857936,37.400084568231954,28.636608344549128
1533333996,-122.03314883853108,37.400221389260906,28.636608344549128
1533333998,-122.03328,37.40025,28.636608344549128
1533334000,-122.03390519723894,37.40038427315735,28.636608344549128
1533334002,-122.03453039559805,37.400518546314686,28.636608344549128
1533334004,-122.03477,37.40057,28.636608344549128
1533334006,-122.03539384388534,37.400708196168,28.636608344549128
1533334008,-122.03601768892116,37.40084639233598,28.636608344549128
1533334010,-122.03635,37.400920000000006,28.636608344549128
1533334012,-122.03697485888529,37.401055279770716,28.636608344549128
1533334014,-122.03732,37.40113,28.636608344549128
1533334016,-122.03794370599877,37.40126860162553,28.636608344549128
1533334018,-122.03804,37.40129,28.636608344549128
1533334020,-122.03866370732314,37.40142860164647,28.636608344549128
1533334022,-122.03867,37.40143000000001,28.636608344549128
1533334024,-122.03929549025328,37.40156343829593,28.636608344549128
1533334026,-122.03941999999999,37.40159000000001,28.636608344549128
1533334028,-122.04004616877899,37.401721418691174,28.636608344549128
1533334030,-122.04023,37.401759999999996,28.636608344549128
1533334032,-122.04085309555995,37.40190033832069,28.636608344549128
1533334034,-122.04133999999999,37.40201,28.636608344549128
1533334036,-122.04196449287399,37.40214636846065,28.636608344549128
1533334038,-122.04258898688444,37.40228273692129,28.636608344549128
1533334040,-122.04321348203139,37.40241910538191,28.636608344549128
1533334042,-122.04383797831484,37.40255547384253,28.636608344549128
1533334044,-122.0444624757348,37.402691842303135,28.636608344549128
1533334046,-122.0445,37.4027,28.636608344549128
1533334048,-122.04512433486276,37.402836840837935,28.636608344549128
1533334050,-122.04523,37.40286,28.636608344549128
1533334052,-122.04585492902625,37.40299512237293,28.636608344549128
1533334054,-122.0464798591794,37.40313024474585,28.636608344549128
1533334056,-122.04671,37.403180000000006,28.636608344549128
1533334058,-122.0473324141422,37.403322266326654,28.636608344549128
1533334060,-122.04741,37.40334,28.636608344549128
1533334062,-122.04803434907473,37.40347681527005,28.636608344549128
1533334064,-122.04865869928949,37.40361363054009,28.636608344549128
1533334066,-122.04928305064422,37.40375044581014,28.636608344549128
1533334068,-122.049907403139,37.40388726108017,28.636608344549128
1533334070,-122.04992,37.40389,28.636608344549128
1533334072,-122.050542483993,37.40403208964617,28.636608344549128
1533334074,-122.05084,37.4041,28.636608344549128
1533334076,-122.05145969749208,37.40424958292703,28.636608344549128
1533334078,-122.05171,37.404309999999995,28.636608344549128
1533334080,-122.05232362357869,37.404474631371116,28.636608344549128
1533334082,-122.05253,37.40453,28.636608344549128
1533334084,-122.05314072507872,37.404701301609094,28.636608344549128
1533334086,-122.05335,37.404759999999996,28.636608344549128
1533334088,-122.05396112194671,37.40493041038004,28.636608344549128
1533334090,-122.05439,37.40505,28.636608344549128
1533334092,-122.05500462819721,37.40521226385175,28.636608344549128
1533334094,-122.05561925772548,37.40537452770349,28.636608344549128
1533334096,-122.05564,37.40538,28.636608344549128
1533334098,-122.05625861450001,37.40553241248984,28.636608344549128
1533334100,-122.05633000000002,37.40555000000001,28.636608344549128
1533334102,-122.05695258266434,37.40569185478907,28.636608344549128
1533334104,-122.05712,37.40573000000001,28.636608344549128
1533334106,-122.05774533491837,37.4058640026764,28.636608344549128
1533334108,-122.05837067095513,37.405998005352785,28.636608344549128
1533334110,-122.05852000000002,37.40603,28.636608344549128
1533334112,-122.0591446070465,37.40616613513567,28.636608344549128
1533334114,-122.0597692152279,37.40630227027135,28.636608344549128
1533334116,-122.06008,37.40637,28.636608344549128
1533334118,-122.060704900257,37.4065052916592,28.636608344549128
1533334120,-122.0613298016425,37.4066405833184,28.636608344549128
1533334122,-122.06195470415639,37.40677587497757,28.636608344549128
1533334124,-122.06201999999999,37.40679,28.636608344549128
1533334126,-122.06264174820484,37.40693417370593,28.636608344549128
1533334128,-122.06271,37.40695,28.636608344549128
1533334130,-122.06333445406784,37.40708659937442,28.636608344549128
1533334132,-122.06335,37.40709,28.636608344549128
1533334134,-122.06397503944224,37.40722490290972,28.636608344549128
1533334136,-122.06460008001001,37.40735980581943,28.636608344549128
1533334138,-122.06474,37.40739000000001,28.636608344549128
1533334140,-122.06536345566496,37.40752945760354,28.636608344549128
1533334142,-122.0655,37.40756,28.636608344549128
1533334144,-122.06612689770564,37.40768935985332,28.636608344549128
1533334146,-122.06613000000002,37.40769,28.636608344549128
1533334148,-122.06675217441115,37.40783302935832,28.636608344549128
1533334150,-122.067,37.40789,28.636608344549128
1533334152,-122.06761783056452,37.40804445820896,28.636608344549128
1533334154,-122.0678,37.40809,28.636608344549128
1533334156,-122.06840452563245,37.408274716546416,28.636608344549128
1533334158,-122.06851999999999,37.40831,28.636608344549128
1533334160,-122.06911272372213,37.40851745332796,28.636608344549128
1533334162,-122.06912,37.40852,28.636608344549128
1533334164,-122.06969936266087,37.40875004142474,28.636608344549128
1533334166,-122.0698,37.40879,28.636608344549128
1533334168,-122.07037850506538,37.40902140247225,28.636608344549128
1533334170,-122.0705,37.40907,28.636608344549128
1533334172,-122.07107936606394,37.40930004277595,28.636608344549128
1533334174,-122.07118,37.40934,28.636608344549128
1533334176,-122.0717555461872,37.409576018369116,28.636608344549128
1533334178,-122.07233109418765,37.40981203673821,28.636608344549128
1533334180,-122.07257,37.409909999999996,28.636608344549128
1533334182,-122.0731468506644,37.41014400724409,28.636608344549128
1533334184,-122.07363,37.41034000000001,28.636608344549128
1533334186,-122.07420952200113,37.410569810450454,28.636608344549128
1533334188,-122.07421,37.41057,28.636608344549128
1533334190,-122.07479028275058,37.410798598931926,28.636608344549128
1533334192,-122.07537056727205,37.41102719786386,28.636608344549128
1533334194,-122.07553,37.41109,28.636608344549128
1533334196,-122.07611259556506,37.41131486345948,28.636608344549128
1533334198,-122.07667,37.411530000000006,28.636608344549128
1533334200,-122.0772516308836,37.411756439092066,28.636608344549128
1533334202,-122.07783326352545,37.41198287818413,28.636608344549128
1533334204,-122.07798,37.41204000000001,28.636608344549128
1533334206,-122.07856196776835,37.41226589878069,28.636608344549128
1533334208,-122.07914393729178,37.41249179756138,28.636608344549128
1533334210,-122.0795,37.41263,28.636608344549128
1533334212,-122.0800758567733,37.412865578899755,28.636608344549128
1533334214,-122.08038,37.41299,28.636608344549128
1533334216,-122.08094785848994,37.41323752887261,28.636608344549128
1533334218,-122.08116,37.41333,28.636608344549128
1533334220,-122.08170818217815,37.413604091303505,28.636608344549128
1533334222,-122.08176000000002,37.41363000000001,28.636608344549128
1533334224,-122.08229741018259,37.41391723666057,28.636608344549128
1533334226,-122.08234000000002,37.41394,28.636608344549128
1533334228,-122.08286255932137,37.41424403463943,28.636608344549128
1533334230,-122.08288999999999,37.41426000000001,28.636608344549128
1533334232,-122.08339392511806,37.41458327284477,28.636608344549128
1533334234,-122.08341999999999,37.4146,28.636608344549128
1533334236,-122.08390886310178,37.41493755014771,28.636608344549128
